,x_box,y_box,width,high,onpix,x_bar,y_bar,x2bar,y2bar,xybar,x2ybr,xy2br,x_ege,xegvy,y_ege,yegvx,target
16530,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,8
11651,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0,2
2813,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,14
8062,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,9
3981,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,23
18015,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0
1101,2.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,10
2553,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,14
10142,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,12
9685,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,6
11414,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,5
12470,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,13
213,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
5143,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,17
6767,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,4
1803,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,14
475,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,23
3904,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,4
11200,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,12
14654,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,22
6523,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,2.0,24
12672,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,16
10667,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0
11138,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,3.0,16
8629,2.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,19
8779,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
6601,3.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,25
6215,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
13302,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,22
18026,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
12601,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,18
9747,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,22
8609,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,12
1357,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,10
18269,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,11
6119,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
7589,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,23
8680,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,6
7699,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,17
5727,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,5
16088,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,2
13846,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,16
11733,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,20
14940,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,14
18602,1.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0,2
12488,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,2.0,22
16311,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,18
4875,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,24
2427,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,17
9348,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,4
13648,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,2.0,3.0,16
7581,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,10
17821,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,8
7282,3.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,4.0,4.0,2.0,0.0,3.0,0.0,1.0,24
11886,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,6
3527,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4
6164,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,5
13394,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
17699,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,24
17124,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,9
339,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,15
8131,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,7
15637,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
10265,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3
3969,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,25
6878,2.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,9
12496,2.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,5
10048,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,6
11277,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,11
4015,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,15
16068,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,15
2042,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
3228,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,15
18715,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,18
15754,0.0,2.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,19
3047,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,9
18809,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,13
10390,1.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,5
17455,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,22
256,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,17
9901,2.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,5
4386,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,25
16762,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
9341,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4
3213,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,20
5897,0.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
19856,2.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,2.0,22
15681,2.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,5
18299,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,17
4985,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,18
14097,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
5085,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,13
685,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1
18354,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
688,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,12
16826,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,25
10234,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,13
2264,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0
7512,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3
5256,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,16
13990,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,17
2690,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,12
18739,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3
15904,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,5
18204,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,25
1552,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
9243,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,22
7947,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
11653,0.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,21
15829,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,3
1934,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,6
19904,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,7
19051,2.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,13
10490,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,19
9670,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0,5
8298,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
11202,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,9
2775,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
14122,0.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,9
1698,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,13
198,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,1.0,10
15654,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1
7268,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,25
8933,1.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,5
17108,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
3488,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,7
6745,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,10
10782,2.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,2
16877,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,25
890,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,24
16843,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
8660,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,25
17547,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1
11660,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,20
3387,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,17
6223,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,8
6497,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,13
13338,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,24
8564,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
15992,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,9
5548,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,2
17793,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,16
8434,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,2
18339,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,19
17266,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,12
6200,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,6
11545,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,17
15181,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1
16139,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,14
4246,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,22
8727,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,25
5328,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,14
19173,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,15
17314,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
18200,3.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,10
12546,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,10
19897,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
9279,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,16
13092,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,18
15470,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,5
6841,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
11470,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,9
18450,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,23
11244,1.0,4.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0
5385,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,2
18127,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,5
13262,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,7
19246,0.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,22
12665,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,16
17848,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,22
13559,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1
18966,2.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,22
9293,2.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,21
12481,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,18
4818,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,14
17432,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,24
17663,0.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
18690,1.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,22
5158,0.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,3.0,0
6116,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,20
9939,2.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,10
9622,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,2.0,24
10538,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,25
10779,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1
7619,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1
7296,2.0,4.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,3
5968,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,4
15132,2.0,4.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,18
18028,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,7
19958,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,14
4975,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,13
4226,2.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,15
1651,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,22
1732,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,25
17295,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,20
8304,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,24
6015,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,15
7508,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,14
15208,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,23
2464,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,15
13017,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
