,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,target
43161,1.0,0.0,2.0,0.0,0.0,2.0,6.0,15.0,2.0,8.0,5.0,4.0,0.0,39.0,0
43875,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
6912,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
40908,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,12.0,4.0,4.0,1.0,39.0,0
36852,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
10002,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,1
46965,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
1457,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,14.0,1.0,4.0,1.0,39.0,0
1716,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,39.0,0
34430,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,12.0,4.0,4.0,0.0,39.0,0
10579,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,1
20045,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,1.0,0.0,4.0,1.0,39.0,0
28343,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0
19010,0.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,4.0,13.0,1.0,4.0,1.0,39.0,0
25052,1.0,1.0,2.0,0.0,0.0,0.0,4.0,11.0,3.0,12.0,1.0,4.0,1.0,39.0,0
4177,1.0,0.0,3.0,0.0,2.0,3.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
26770,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,1
15984,2.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,0
47528,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,7.0,4.0,4.0,0.0,39.0,0
23784,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,0.0,1
36557,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,12.0,1.0,4.0,0.0,39.0,0
28738,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,1
12626,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,1.0,0.0,39.0,0
46722,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,3.0,1.0,0.0,40.0,0
27746,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,4.0,4.0,0.0,39.0,0
25222,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,1
48286,2.0,0.0,2.0,0.0,0.0,2.0,5.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
47108,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
13560,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
22868,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
3150,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
39375,1.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
28246,2.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,13.0,0.0,2.0,1.0,39.0,1
10280,1.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
47784,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,3.0,4.0,0.0,39.0,0
6477,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
32646,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,5.0,7.0,1.0,4.0,0.0,39.0,0
47569,1.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,0
38520,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,7.0,0.0,4.0,1.0,26.0,0
47143,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,1.0,4.0,1.0,39.0,0
27196,2.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,5.0,1.0,1.0,4.0,0.0,39.0,0
30290,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
44123,3.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,5.0,4.0,0.0,39.0,1
48385,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
1504,2.0,0.0,4.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,4.0,1.0,39.0,0
41587,3.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,6.0,4.0,4.0,0.0,39.0,0
24279,2.0,1.0,3.0,0.0,0.0,2.0,7.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
25365,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,6.0,1.0,4.0,0.0,39.0,0
40237,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,0.0,0
28416,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,0.0,4.0,1.0,26.0,0
31932,2.0,1.0,2.0,0.0,0.0,3.0,6.0,15.0,4.0,5.0,1.0,4.0,1.0,39.0,0
34305,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
16895,2.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
41380,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,2.0,4.0,0.0,39.0,0
46723,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,8.0,5.0,4.0,0.0,39.0,0
9086,1.0,0.0,2.0,0.0,1.0,1.0,4.0,15.0,0.0,7.0,1.0,4.0,1.0,39.0,0
13505,2.0,0.0,4.0,1.0,0.0,3.0,4.0,12.0,0.0,12.0,1.0,4.0,1.0,39.0,1
15077,1.0,0.0,3.0,0.0,0.0,2.0,5.0,7.0,2.0,12.0,0.0,4.0,1.0,39.0,1
17616,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,1.0,39.0,0
16025,1.0,0.0,3.0,0.0,2.0,3.0,6.0,9.0,2.0,4.0,0.0,1.0,1.0,39.0,1
31363,0.0,1.0,3.0,0.0,0.0,0.0,6.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
8886,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,26.0,0
47212,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,2.0,1.0,0.0,0.0,0
13113,1.0,0.0,3.0,0.0,0.0,2.0,2.0,9.0,0.0,10.0,4.0,4.0,0.0,39.0,0
24514,0.0,0.0,4.0,0.0,0.0,2.0,4.0,14.0,0.0,10.0,1.0,4.0,1.0,39.0,1
21312,3.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,8.0,1.0,4.0,0.0,39.0,0
40643,1.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,10.0,4.0,4.0,0.0,39.0,0
35766,0.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,4.0,0.0,1.0,1.0,39.0,1
6181,2.0,0.0,4.0,0.0,0.0,3.0,4.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
11253,1.0,0.0,4.0,0.0,0.0,1.0,4.0,14.0,4.0,10.0,1.0,1.0,0.0,39.0,0
29499,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,10.0,1.0,4.0,0.0,39.0,0
24365,0.0,0.0,2.0,0.0,0.0,2.0,2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,0
25121,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,4.0,1.0,4.0,0.0,39.0,1
3434,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
12837,3.0,0.0,4.0,0.0,0.0,2.0,7.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
35532,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,4.0,9.0,4.0,4.0,0.0,8.0,0
4740,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,1
28749,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,13.0,1.0,1.0,0.0,39.0,0
46028,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,1.0,39.0,0
6819,1.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,4.0,1.0,1.0,4.0,1.0,39.0,0
15588,2.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,0.0,3.0,1.0,4.0,1.0,39.0,0
38311,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
3648,0.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0
4966,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,2.0,1.0,39.0,0
25553,1.0,0.0,4.0,0.0,0.0,2.0,2.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
29894,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,4.0,1.0,4.0,0.0,39.0,0
36607,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
45672,2.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,5.0,0.0,1.0,1.0,39.0,0
6280,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,1.0,39.0,0
3020,2.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
2091,0.0,1.0,3.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,4.0,1.0,39.0,0
4470,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,14.0,0.0,2.0,1.0,39.0,1
18197,3.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,1.0,2.0,1.0,39.0,0
12459,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,3.0,3.0,4.0,1.0,39.0,0
10878,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
20805,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,0.0,39.0,0
41370,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,1.0,1.0,4.0,0.0,39.0,0
38004,1.0,0.0,4.0,0.0,0.0,2.0,2.0,12.0,0.0,10.0,4.0,4.0,0.0,39.0,0
285,2.0,1.0,4.0,0.0,0.0,1.0,1.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,1
35999,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0
38132,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,5.0,4.0,4.0,4.0,0.0,39.0,0
19167,1.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,14.0,4.0,1.0,0.0,39.0,0
6927,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,1.0,4.0,0.0,39.0,0
16675,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,26.0,0
23309,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,6.0,4.0,4.0,4.0,0.0,39.0,0
17520,0.0,1.0,4.0,0.0,0.0,2.0,6.0,10.0,4.0,10.0,3.0,4.0,0.0,39.0,0
28631,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,3.0,1.0,39.0,1
38021,0.0,1.0,3.0,0.0,0.0,2.0,4.0,7.0,2.0,3.0,0.0,4.0,1.0,39.0,0
37302,2.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,11.0,1.0,4.0,1.0,39.0,0
3443,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,8.0,2.0,0.0,1.0,26.0,0
11636,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,10.0,1.0,4.0,0.0,39.0,0
1379,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,4.0,4.0,0.0,2.0,0
19993,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0
9257,0.0,1.0,2.0,0.0,0.0,0.0,8.0,11.0,4.0,5.0,3.0,4.0,1.0,39.0,0
35709,1.0,1.0,2.0,0.0,0.0,2.0,5.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
32322,0.0,0.0,2.0,0.0,0.0,2.0,2.0,15.0,4.0,11.0,2.0,4.0,0.0,39.0,0
10556,4.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,6.0,9.0,1.0,4.0,0.0,39.0,0
39713,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
27658,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
35689,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,13.0,3.0,4.0,0.0,39.0,0
924,3.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
43689,2.0,0.0,4.0,0.0,0.0,3.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,0
31822,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,1.0,4.0,4.0,0.0,39.0,0
45598,2.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,2.0,4.0,0.0,4.0,1.0,39.0,1
34557,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0
826,3.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,8.0,1.0,4.0,0.0,39.0,0
5074,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
46114,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
31872,1.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
32761,2.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,1
15647,1.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,3.0,4.0,4.0,1.0,39.0,1
23733,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
32188,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0
23047,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,3.0,0.0,4.0,1.0,26.0,0
24795,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,5.0,2.0,0.0,39.0,0
13202,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
32904,1.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
22048,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,5.0,3.0,4.0,1.0,39.0,0
41425,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,5.0,2.0,4.0,1.0,39.0,0
8826,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
23003,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,0
8172,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,5.0,3.0,4.0,1.0,39.0,0
2364,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,14.0,3.0,2.0,1.0,39.0,0
46138,3.0,0.0,2.0,0.0,2.0,1.0,0.0,15.0,2.0,0.0,0.0,4.0,1.0,39.0,0
24357,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,4.0,4.0,0.0,39.0,0
12915,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,2.0,4.0,1.0,39.0,0
25301,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
29579,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,39.0,0
9644,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
42607,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,1.0,4.0,0.0,39.0,0
32144,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,10.0,5.0,4.0,0.0,39.0,0
19755,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,1.0,1.0,39.0,0
48328,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,4.0,4.0,1.0,39.0,0
17868,1.0,0.0,2.0,0.0,0.0,2.0,2.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
30334,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,8.0,0
27302,1.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,3.0,2.0,1.0,39.0,0
8179,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,8.0,1.0,4.0,1.0,39.0,0
3200,1.0,1.0,2.0,0.0,0.0,3.0,4.0,11.0,4.0,4.0,3.0,4.0,1.0,0.0,0
853,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
34502,2.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,4.0,1.0,39.0,0
44092,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
13285,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,7.0,1.0,4.0,1.0,39.0,0
41333,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,1.0,3.0,2.0,0.0,39.0,0
42825,1.0,0.0,4.0,0.0,3.0,2.0,7.0,10.0,4.0,10.0,1.0,4.0,1.0,39.0,1
32511,0.0,1.0,3.0,0.0,0.0,1.0,2.0,9.0,4.0,1.0,3.0,2.0,0.0,39.0,0
3080,1.0,0.0,4.0,0.0,0.0,1.0,7.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
37347,0.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,1.0,4.0,1.0,39.0,0
26942,3.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,5.0,4.0,0.0,39.0,0
20065,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
43893,0.0,0.0,2.0,0.0,0.0,0.0,2.0,15.0,4.0,10.0,3.0,4.0,0.0,39.0,0
4273,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,4.0,4.0,0.0,39.0,0
30343,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,4.0,3.0,4.0,1.0,39.0,1
206,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,8.0,0.0,2.0,1.0,39.0,1
235,2.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0
37398,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,8.0,3.0,4.0,0.0,11.0,0
22666,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,1.0,3.0,4.0,1.0,39.0,0
35484,3.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,0.0,8.0,1.0,4.0,0.0,39.0,0
29108,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,3.0,4.0,0.0,39.0,0
17166,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,3.0,1.0,4.0,1.0,39.0,0
36176,2.0,0.0,2.0,0.0,2.0,1.0,2.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1
11570,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,8.0,3.0,4.0,0.0,39.0,0
27230,2.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,2.0,3.0,0.0,4.0,1.0,39.0,0
9839,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,9.0,4.0,4.0,0.0,5.0,0
32023,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,5.0,3.0,4.0,1.0,39.0,0
38689,1.0,0.0,4.0,0.0,0.0,3.0,6.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
4717,1.0,0.0,2.0,0.0,2.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
40710,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,7.0,1.0,4.0,1.0,39.0,0
43526,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,33.0,0
8949,2.0,1.0,3.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0,4.0,0.0,39.0,0
2337,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,14.0,3.0,4.0,1.0,39.0,0
31234,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,6.0,3.0,4.0,1.0,39.0,0
8769,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,0.0,39.0,0
24431,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,4.0,6.0,1.0,4.0,1.0,39.0,0
23485,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
17501,2.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,1
4806,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,14.0,1.0,4.0,1.0,39.0,1
32378,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,1.0,4.0,0.0,8.0,0
3037,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,3.0,4.0,0.0,39.0,0
6292,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
9556,1.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,5.0,12.0,4.0,4.0,0.0,39.0,0
43454,2.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,2.0,10.0,5.0,4.0,0.0,39.0,1
25477,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
30720,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,3.0,1.0,4.0,1.0,39.0,0
42844,2.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,5.0,0.0,4.0,1.0,39.0,0
38187,1.0,0.0,3.0,0.0,0.0,2.0,4.0,7.0,4.0,13.0,1.0,4.0,1.0,39.0,0
7053,2.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
24986,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,12.0,1.0,4.0,0.0,39.0,0
9941,1.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,10.0,5.0,4.0,0.0,39.0,1
35893,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,0.0,1.0,39.0,0
16236,0.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,7.0,1.0,4.0,1.0,39.0,0
10574,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,5.0,8.0,1.0,2.0,1.0,0.0,0
38107,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,5.0,13.0,3.0,4.0,0.0,39.0,0
25464,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,6.0,1.0,4.0,1.0,39.0,0
27005,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
30002,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,10.0,3.0,4.0,0.0,39.0,0
48146,1.0,0.0,4.0,0.0,0.0,3.0,5.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
29782,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,10.0,1.0,4.0,0.0,39.0,0
36662,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
6093,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,4.0,12.0,1.0,4.0,1.0,39.0,0
21290,2.0,0.0,3.0,0.0,0.0,2.0,6.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0
8287,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,6.0,1.0,4.0,1.0,26.0,0
31020,2.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
15496,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,1.0,1.0,4.0,0.0,11.0,1
6267,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,4.0,8.0,3.0,4.0,0.0,39.0,0
20063,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
20258,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
9391,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,0
39283,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,39.0,0
